opeid,associates,bachelors,firstprofessional,gradprofessional,mastersordoctors,nondegree,nondegree1year,nondegree2years,nondegree3years,private,proprietary,public,hbcuCollege,hispanicCollege,nativeAmericanCollege,notReportedCollege
9621,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
9635,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
9645,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
9646,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
9647,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
9651,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
9660,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
9664,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
9673,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
9684,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
9704,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
9706,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
9708,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
9723,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
9739,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
9740,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
9741,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
9743,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
9744,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
9748,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
9756,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
9763,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
9764,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
9765,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
9767,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
9768,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
9769,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
9782,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
9786,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
9797,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
9800,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
9826,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
9831,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
9841,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
9862,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
9863,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
9873,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
9896,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
9899,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
9903,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
9910,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
9912,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
9914,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
9917,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
9928,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
9929,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
9930,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
9936,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
9941,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
9942,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
9962,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
9976,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
9981,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
9987,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
9989,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
9992,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
9994,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10006,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
10014,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
10017,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
10019,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
10020,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
10027,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
10043,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10051,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10052,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
10055,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
10056,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
10060,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
10098,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10111,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
10115,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
10122,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
10130,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10138,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
10142,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
10147,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
10148,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
10149,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
10151,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
10153,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10161,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
10170,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
10176,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
10182,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
10198,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
10256,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
10266,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
10280,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
10286,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
10319,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10323,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
10338,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
10340,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
10345,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
10362,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
10363,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
10364,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
10365,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
10374,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
10387,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10388,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
10391,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
10395,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
10402,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
10405,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
10406,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
10424,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
10434,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
10441,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
10453,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
10460,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
10474,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
10487,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
10489,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
10491,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
10501,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10503,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10509,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
10529,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
10542,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
10546,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
10551,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10573,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10618,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10629,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
10633,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
10641,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
10652,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
10674,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
10684,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
10695,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
10710,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
10727,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
10736,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
10741,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
10761,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10771,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10779,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
10813,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10814,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10826,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
10827,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
10836,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
10854,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
10858,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
10860,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
10879,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
10880,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10881,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
10903,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
10906,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10923,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
10963,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
10993,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
10997,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
10998,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
11026,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
11046,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
11098,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
11112,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
11113,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
11117,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
11133,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
11145,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
11150,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
11161,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
11163,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
11166,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
11167,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
11197,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
11210,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
11220,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
11245,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
11282,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
11385,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
11460,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
11462,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
11477,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
11481,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
11484,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
11505,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
11519,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
11523,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
11572,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
11596,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
11614,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
11621,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
11622,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
11631,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
11644,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
11649,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
11667,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
11672,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
11673,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
11677,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
11678,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
11689,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
11707,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
11711,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
11715,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
11727,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
11732,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
11735,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
11744,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
11745,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
11792,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
11799,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
11810,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
11820,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
11824,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
11830,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
11864,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
11865,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
11919,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
11921,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
12015,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
12020,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
12026,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
12031,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
12050,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
12051,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
12059,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
12064,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
12090,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
12092,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
12105,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
12154,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
12165,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
12182,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
12187,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
12203,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
12248,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
12260,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
12261,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
12268,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
12277,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
12293,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
12295,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
12300,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
12309,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
12315,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
12328,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
12347,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
12348,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
12350,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
12351,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
12358,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
12362,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
12364,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
12393,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
12407,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
12425,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
12452,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
12461,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
12462,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
12483,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
12496,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
12500,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
12550,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
12561,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
12573,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
12574,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
12580,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
12586,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
12589,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
12606,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
12627,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
12652,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
12670,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
12693,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
12744,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
12750,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
12783,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
12803,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
12813,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
12848,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
12850,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
12860,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
12870,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
12872,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
12879,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
12880,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
12881,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
12891,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
12896,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
12907,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
12912,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
12929,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
12930,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
12932,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
12948,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
12954,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
12984,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
13005,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
13006,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
13007,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
13008,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
13010,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
13016,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
13022,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
13029,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
13039,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
13074,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
13088,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
13095,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
13103,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
13132,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
13134,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
13189,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
13208,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
13214,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
13218,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
13231,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
13232,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
13240,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
13263,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
20503,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
20522,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
20530,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
20537,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
20554,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
20561,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
20564,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
20565,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
20609,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
20610,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
20630,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
20635,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
20637,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
20653,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
20657,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
20661,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
20662,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
20681,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
20682,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
20683,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
20690,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
20705,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
20735,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
20739,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
20740,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
20744,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
20746,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
20748,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
20753,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
20758,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
20771,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
20774,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
20788,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
20794,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
20797,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
20814,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
20848,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
20870,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
20876,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
20896,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
20902,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
20903,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
20907,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
20912,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
20921,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
20923,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
20925,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
20937,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
20961,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
20973,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
20983,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
20984,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
20988,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
20992,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
20995,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
20997,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21002,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
21005,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21006,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21010,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
21037,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
21040,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
21044,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
21049,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21061,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
21066,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
21073,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
21077,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
21078,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
21102,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
21108,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
21109,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
21113,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
21116,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21122,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21127,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
21136,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
21138,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
21142,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
21163,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
