OPEID,Name,Address,City,State,StateDesc,ZipCode,ZipExt,ProgLength,SchoolType,Year1,Num1,Denom1,DRate1,PRate1,EthnicCode,CongDis,Region,AverageorGreaterthan30,Year2,Num2,Denom2,DRate2,PRate2,Year3,Num3,Denom3,DRate3,PRate3
1977,MURRAY STATE UNIVERSITY                                          ,FINANCIAL AID                      500 SPARKS HALL,MURRAY              ,KY,KENTUCKY                                                    ,42071,9,8,Public,2016,198,2303,8.5,A,5,1,4,0,2015,255.0,2391.0,10.6,A,2014,223.0,2368.0,9.4,A
1979,WEST KENTUCKY COMMUNITY AND TECHNICAL COLLEGE                    ,4810 ALBEN BARKLEY DRIVE                          ,PADUCAH             ,KY,KENTUCKY                                                    ,42002,7380,5,Public,2016,196,916,21.3,P,5,1,4,0,2015,341.0,1255.0,27.1,P,2014,279.0,1127.0,24.7,P
1980,UNIVERSITY OF PIKEVILLE                                          ,147 SYCAMORE STREET                               ,PIKEVILLE           ,KY,KENTUCKY                                                    ,41501,1194,8,Private,2016,71,583,12.1,A,5,5,4,0,2015,64.0,498.0,12.8,A,2014,66.0,473.0,13.9,A
1987,TRANSYLVANIA UNIVERSITY                                          ,300 NORTH BROADWAY                                ,LEXINGTON           ,KY,KENTUCKY                                                    ,40508,1797,6,Private,2016,4,195,2.0,A,5,6,4,0,2015,7.0,265.0,2.6,A,2014,7.0,237.0,2.9,A
1988,UNION COLLEGE                                                    ,310 COLLEGE STREET                                ,BARBOURVILLE        ,KY,KENTUCKY                                                    ,40906,1499,8,Private,2016,62,406,15.2,A,5,5,4,0,2015,67.0,521.0,12.8,A,2014,60.0,567.0,10.5,A
1989,UNIVERSITY OF KENTUCKY                                           ,SOUTH LIMESTONE                                   ,LEXINGTON           ,KY,KENTUCKY                                                    ,40506,32,8,Public,2016,290,4880,5.9,P,5,6,4,0,2015,229.0,5072.0,4.5,P,2014,260.0,4836.0,5.3,P
1990,ASHLAND COMMUNITY AND TECHNICAL COLLEGE                          ,1400 COLLEGE DRIVE                                ,ASHLAND             ,KY,KENTUCKY                                                    ,41101,3683,5,Public,2016,230,861,26.7,P,5,4,4,0,2015,299.0,1000.0,29.9,P,2014,270.0,1016.0,26.5,P
1991,ELIZABETHTOWN COMMUNITY  AND TECHNICAL COLLEGE                   ,600 COLLEGE STREET ROAD                           ,ELIZABETHTOWN       ,KY,KENTUCKY                                                    ,42701,3081,5,Public,2016,255,1348,18.9,P,5,2,4,0,2015,404.0,1899.0,21.2,P,2014,374.0,1835.0,20.3,P
1993,HENDERSON COMMUNITY COLLEGE                                      ,2660 SOUTH GREEN STREET                           ,HENDERSON           ,KY,KENTUCKY                                                    ,42420,4699,5,Public,2016,50,309,16.1,A,5,1,4,0,2015,135.0,473.0,28.5,A,2014,112.0,470.0,23.8,A
1994,HOPKINSVILLE COMMUNITY COLLEGE                                   ,720 NORTH DRIVE                                   ,HOPKINSVILLE        ,KY,KENTUCKY                                                    ,42241,2621,5,Public,2016,119,729,16.3,A,5,1,4,0,2015,181.0,873.0,20.7,A,2014,201.0,953.0,21.0,A
1996,BIG SANDY COMMUNITY AND TECHNICAL COLLEGE                        ,ONE BERT T COMBS DRIVE                            ,PRESTONSBURG        ,KY,KENTUCKY                                                    ,41653,1815,5,Public,2016,196,824,23.7,P,5,5,4,0,2015,292.0,1034.0,28.2,P,2014,281.0,959.0,29.3,P
1997,SOMERSET COMMUNITY COLLEGE                                       ,808 MONTICELLO STREET                             ,SOMERSET            ,KY,KENTUCKY                                                    ,42501,2973,5,Public,2016,386,1765,21.8,P,5,5,4,0,2015,635.0,2397.0,26.4,P,2014,538.0,2157.0,24.9,P
1998,SOUTHEAST KENTUCKY COMMUNITY AND TECHNICAL COLLEGE               ,700 COLLEGE ROAD                                  ,CUMBERLAND          ,KY,KENTUCKY                                                    ,40823,1099,5,Public,2016,182,635,28.6,P,5,5,4,0,2015,263.0,767.0,34.2,P,2014,222.0,675.0,32.8,P
1999,UNIVERSITY OF LOUISVILLE                                         ,2301 SOUTH THIRD STREET                           ,LOUISVILLE          ,KY,KENTUCKY                                                    ,40208,1415,8,Public,2016,274,4249,6.4,P,5,3,4,0,2015,309.0,4504.0,6.8,P,2014,270.0,4436.0,6.0,P
2001,THOMAS MORE UNIVERSITY                                           ,333 THOMAS MORE PARKWAY                           ,CRESTVIEW HILLS     ,KY,KENTUCKY                                                    ,41017,3495,8,Private,2016,42,497,8.4,A,5,4,4,0,2015,32.0,448.0,7.1,A,2014,28.0,479.0,5.8,A
2002,WESTERN KENTUCKY UNIVERSITY                                      ,1906 COLLEGE HEIGHTS BLVD                         ,BOWLING GREEN       ,KY,KENTUCKY                                                    ,42101,3576,8,Public,2016,425,4575,9.2,A,5,2,4,0,2015,494.0,5184.0,9.5,A,2014,518.0,5270.0,9.8,A
2003,CENTENARY COLLEGE OF LOUISIANA                                   ,2911 CENTENARY BOULEVARD                          ,SHREVEPORT          ,LA,LOUISIANA                                                   ,71104,3396,8,Private,2016,16,169,9.4,A,5,4,6,0,2015,9.0,182.0,4.9,A,2014,12.0,211.0,5.6,A
2004,DILLARD UNIVERSITY                                               ,2601 GENTILLY BOULEVARD                           ,NEW ORLEANS         ,LA,LOUISIANA                                                   ,70122,3097,6,Private,2016,77,420,18.3,A,2,2,6,0,2015,60.0,447.0,13.4,A,2014,57.0,461.0,12.3,A
2005,NICHOLLS STATE UNIVERSITY                                        ,906 EAST FIRST STREET                             ,THIBODAUX           ,LA,LOUISIANA                                                   ,70310,1,8,Public,2016,158,1506,10.4,A,5,6,6,0,2015,183.0,1645.0,11.1,A,2014,176.0,1622.0,10.8,A
2006,GRAMBLING STATE UNIVERSITY                                       ,100 MAIN STREET                    LONG JONES HALL,GRAMBLING           ,LA,LOUISIANA                                                   ,71245,2215,8,Public,2016,349,1945,17.9,A,2,5,6,0,2015,292.0,1813.0,16.1,A,2014,290.0,1733.0,16.7,A
2007,LOUISIANA COLLEGE                                                ,1140 COLLEGE DRIVE                                ,PINEVILLE           ,LA,LOUISIANA                                                   ,71360,5122,8,Private,2016,68,422,16.1,A,5,5,6,0,2015,36.0,430.0,8.3,A,2014,43.0,491.0,8.7,A
2008,LOUISIANA TECH UNIVERSITY                                        ,"WYLY TOWER, RAILROAD AVENUE                       ",RUSTON              ,LA,LOUISIANA                                                   ,71272,1,8,Public,2016,86,1312,6.5,A,5,5,6,0,2015,96.0,1457.0,6.5,A,2014,99.0,1387.0,7.1,A
2010,LOUISIANA STATE UNIVERSITY & AGRICULTURAL & MECHANICAL COLLEGE   ,156 THOMAS BOYD                                   ,BATON ROUGE         ,LA,LOUISIANA                                                   ,70803,5710,8,Public,2016,167,4114,4.0,P,5,6,6,0,2015,163.0,4124.0,3.9,P,2014,216.0,4132.0,5.2,P
2011,LOUISIANA STATE UNIVERSITY AT ALEXANDRIA                         ,8100 HIGHWAY 71 SOUTH                             ,ALEXANDRIA          ,LA,LOUISIANA                                                   ,71302,9121,6,Public,2016,82,585,14.0,A,5,5,6,0,2015,60.0,586.0,10.2,A,2014,73.0,608.0,12.0,A
2012,LOUISIANA STATE UNIVERSITY AT EUNICE                             ,2048 JOHNSON HIGHWAY                              ,EUNICE              ,LA,LOUISIANA                                                   ,70535,6726,5,Public,2016,118,687,17.1,A,5,7,6,0,2015,88.0,681.0,12.9,A,2014,121.0,789.0,15.3,A
2013,LOUISIANA STATE UNIVERSITY IN SHREVEPORT                         ,ONE UNIVERSITY PLACE                              ,SHREVEPORT          ,LA,LOUISIANA                                                   ,71115,2399,8,Public,2016,100,1157,8.6,A,5,4,6,0,2015,78.0,993.0,7.8,A,2014,82.0,875.0,9.3,A
2014,LOUISIANA STATE UNIVERSITY HEALTH SCIENCES CENTER                ,433 BOLIVAR STREET                                ,NEW ORLEANS         ,LA,LOUISIANA                                                   ,70112,2223,8,Public,2016,12,732,1.6,P,5,2,6,0,2015,3.0,686.0,0.4,P,2014,10.0,752.0,1.3,P
2015,UNIVERSITY OF NEW ORLEANS (THE)                                  ,2000 LAKESHORE DRIVE                              ,NEW ORLEANS         ,LA,LOUISIANA                                                   ,70148,1,8,Public,2016,142,1670,8.5,A,5,2,6,0,2015,141.0,1868.0,7.5,A,2014,180.0,2049.0,8.7,A
2016,LOYOLA UNIVERSITY NEW ORLEANS                                    ,6363 SAINT CHARLES AVENUE                         ,NEW ORLEANS         ,LA,LOUISIANA                                                   ,70118,6195,8,Private,2016,75,1150,6.5,A,5,2,6,0,2015,75.0,1137.0,6.5,A,2014,83.0,1253.0,6.6,A
2017,MCNEESE STATE UNIVERSITY                                         ,4205 RYAN STREET                                  ,LAKE CHARLES        ,LA,LOUISIANA                                                   ,70609,4510,8,Public,2016,227,1662,13.6,A,5,7,6,0,2015,178.0,1795.0,9.9,A,2014,195.0,1758.0,11.0,A
2020,UNIVERSITY OF LOUISIANA AT MONROE                                ,700 UNIVERSITY AVENUE                             ,MONROE              ,LA,LOUISIANA                                                   ,71209,9001,8,Public,2016,111,1544,7.1,P,5,5,6,0,2015,90.0,1618.0,5.5,P,2014,126.0,1706.0,7.3,P
2021,NORTHWESTERN STATE UNIVERSITY                                    ,140 CENTRAL AVENUE                                ,NATCHITOCHES        ,LA,LOUISIANA                                                   ,71497,1,8,Public,2016,201,2134,9.4,A,5,4,6,0,2015,221.0,2258.0,9.7,A,2014,275.0,2384.0,11.5,A
2023,UNIVERSITY OF HOLY CROSS                                         ,4123 WOODLAND DRIVE                               ,NEW ORLEANS         ,LA,LOUISIANA                                                   ,70131,7399,8,Private,2016,36,398,9.0,A,5,2,6,0,2015,26.0,342.0,7.6,A,2014,24.0,351.0,6.8,A
2024,SOUTHEASTERN LOUISIANA UNIVERSITY                                ,548 NED MCGEHEE DRIVE                             ,HAMMOND             ,LA,LOUISIANA                                                   ,70402,1,8,Public,2016,325,2974,10.9,A,5,1,6,0,2015,209.0,3118.0,6.7,A,2014,309.0,3254.0,9.4,A
2025,SOUTHERN UNIVERSITY AND AGRICULTURAL & MECHANICAL COLG AT BATON R,JOSEPH S CLARK ADMINSTRATION BLDG  JESSE N STONE A,BATON ROUGE         ,LA,LOUISIANA                                                   ,70813,9374,8,Public,2016,383,2561,14.9,P,2,6,6,0,2015,198.0,2227.0,8.8,P,2014,330.0,2703.0,12.2,P
2026,SOUTHERN UNIVERSITY AT NEW ORLEANS                               ,6400 PRESS DRIVE                                  ,NEW ORLEANS         ,LA,LOUISIANA                                                   ,70126,2,8,Public,2016,128,967,13.2,A,2,2,6,0,2015,168.0,1035.0,16.2,A,2014,122.0,1037.0,11.7,A
2027,SAINT JOSEPH SEMINARY COLLEGE                                    ,75376 RIVER ROAD                                  ,SAINT BENEDICT      ,LA,LOUISIANA                                                   ,70457,9990,6,Private,2016,0,7,0.0,B,5,1,6,1,2015,0.0,3.0,0.0,B,2014,0.0,2.0,0.0,B
2029,TULANE UNIVERSITY                                                ,6823 ST. CHARLES AVENUE                           ,NEW ORLEANS         ,LA,LOUISIANA                                                   ,70118,5698,8,Private,2016,79,2162,3.6,P,5,2,6,0,2015,100.0,2135.0,4.6,P,2014,111.0,2257.0,4.9,P
2031,UNIVERSITY OF LOUISIANA AT LAFAYETTE                             ,104 UNIVERSITY CIRCLE                             ,LAFAYETTE           ,LA,LOUISIANA                                                   ,70503,1,8,Public,2016,212,2802,7.5,A,5,7,6,0,2015,189.0,2796.0,6.7,A,2014,211.0,2638.0,7.9,A
2032,XAVIER UNIVERSITY OF LOUISIANA                                   ,ONE DREXEL DRIVE                                  ,NEW ORLEANS         ,LA,LOUISIANA                                                   ,70125,1098,8,Private,2016,69,871,7.9,P,2,2,6,0,2015,73.0,908.0,8.0,P,2014,78.0,940.0,8.2,P
2033,UNIVERSITY OF MAINE - PRESQUE ISLE                               ,181 MAIN STREET                                   ,PRESQUE ISLE        ,ME,MAINE                                                       ,4769,2888,6,Public,2016,41,308,13.3,P,5,2,1,0,2015,43.0,311.0,13.8,P,2014,61.0,322.0,18.9,P
2036,BATES COLLEGE                                                    ,2 ANDREWS ROAD                                    ,LEWISTON            ,ME,MAINE                                                       ,4240,6028,6,Private,2016,2,142,1.4,A,5,2,1,0,2015,5.0,171.0,2.9,A,2014,2.0,120.0,1.6,A
2038,BOWDOIN COLLEGE                                                  ,6000 COLLEGE STATION                              ,BRUNSWICK           ,ME,MAINE                                                       ,4011,8451,6,Private,2016,4,156,2.5,A,5,1,1,0,2015,3.0,171.0,1.7,A,2014,0.0,149.0,0.0,A
2039,COLBY COLLEGE                                                    ,4000 MAYFLOWER HILL                               ,WATERVILLE          ,ME,MAINE                                                       ,4901,8840,6,Private,2016,0,158,0.0,A,5,1,1,0,2015,5.0,187.0,2.6,A,2014,3.0,192.0,1.5,A
2040,UNIVERSITY OF MAINE - FARMINGTON                                 ,224 MAIN STREET                                   ,FARMINGTON          ,ME,MAINE                                                       ,4938,1990,8,Public,2016,28,587,4.7,A,5,2,1,0,2015,49.0,691.0,7.0,A,2014,53.0,663.0,7.9,A
2041,UNIVERSITY OF MAINE - FORT KENT                                  ,23 UNIVERSITY DRIVE                               ,FORT KENT           ,ME,MAINE                                                       ,4743,1292,6,Public,2016,20,238,8.4,A,5,2,1,0,2015,21.0,251.0,8.3,A,2014,32.0,240.0,13.3,A
2043,HUSSON UNIVERSITY                                                ,ONE COLLEGE CIRCLE                                ,BANGOR              ,ME,MAINE                                                       ,4401,2999,8,Private,2016,76,935,8.1,P,5,2,1,0,2015,87.0,1092.0,7.9,P,2014,84.0,979.0,8.5,P
2044,MAINE MARITIME ACADEMY                                           ,1 PLEASANT STREET                                 ,CASTINE             ,ME,MAINE                                                       ,4420,1,8,Public,2016,6,278,2.1,A,5,2,1,0,2015,6.0,242.0,2.4,A,2014,9.0,250.0,3.6,A
2050,UNIVERSITY OF NEW ENGLAND                                        ,11 HILLS BEACH ROAD                               ,BIDDEFORD           ,ME,MAINE                                                       ,4005,9599,8,Private,2016,43,1750,2.4,P,5,1,1,0,2015,42.0,1650.0,2.5,P,2014,35.0,1580.0,2.2,P
2051,SAINT JOSEPH'S COLLEGE                                           ,278 WHITES BRIDGE ROAD                            ,STANDISH            ,ME,MAINE                                                       ,4084,5236,8,Private,2016,23,681,3.3,A,5,1,1,0,2015,21.0,717.0,2.9,A,2014,26.0,561.0,4.6,A
2052,THOMAS COLLEGE                                                   ,180 WEST RIVER ROAD                               ,WATERVILLE          ,ME,MAINE                                                       ,4901,5097,8,Private,2016,37,292,12.6,A,5,1,1,0,2015,36.0,315.0,11.4,A,2014,26.0,271.0,9.5,A
2053,UNIVERSITY OF MAINE                                              ,168 COLLEGE AVENUE                                ,ORONO               ,ME,MAINE                                                       ,4469,1,8,Public,2016,131,2273,5.7,A,5,2,1,0,2015,168.0,2475.0,6.7,A,2014,130.0,2338.0,5.5,A
2054,UNIVERSITY OF SOUTHERN MAINE                                     ,96 FALMOUTH STREET                                ,PORTLAND            ,ME,MAINE                                                       ,4104,9301,8,Public,2016,127,2070,6.1,P,5,1,1,0,2015,145.0,2321.0,6.2,P,2014,161.0,2373.0,6.7,P
2055,UNIVERSITY OF MAINE - MACHIAS                                    ,116 O'BRIEN AVENUE                                ,MACHIAS             ,ME,MAINE                                                       ,4654,1397,6,Public,2016,35,194,18.0,A,5,2,1,0,2015,33.0,196.0,16.8,A,2014,25.0,203.0,12.3,A
2057,ALLEGANY COLLEGE OF MARYLAND                                     ,12401 WILLOW BROOK ROAD SOUTHEAST                 ,CUMBERLAND          ,MD,MARYLAND                                                    ,21502,2596,5,Public,2016,136,832,16.3,A,5,6,3,0,2015,194.0,968.0,20.0,A,2014,164.0,900.0,18.2,A
2058,ANNE ARUNDEL COMMUNITY COLLEGE                                   ,101 COLLEGE PARKWAY                LUDLUM HALL    ,ARNOLD              ,MD,MARYLAND                                                    ,21012,1895,5,Public,2016,148,1429,10.3,A,5,1,3,0,2015,207.0,1755.0,11.7,A,2014,291.0,2064.0,14.0,A
2062,BOWIE STATE UNIVERSITY                                           ,14000 JERICHO PARK ROAD                           ,BOWIE               ,MD,MARYLAND                                                    ,20715,9465,8,Public,2016,243,1714,14.1,A,2,5,3,0,2015,191.0,1606.0,11.8,A,2014,206.0,1689.0,12.1,A
