opeid,agemedian,cdr2014_log,cdr2015_log,cdr2016_log,cohort2014_log,cohort2015_log,cohort2016_log,density_log,educationcollegeorabove,familysize_log,female_sqrt,homeownership,homevalue_log,incomehouseholdmedian_log,incomehouseholdsixfigure_log,laborforceparticipation_sqrt,male_reciprocal,married,population_log,proglength,raceasian_log,raceblack_log,racemultiple_log,racenative_reciprocal,raceother_log,racepacific,racewhite,rentmedian_log,unemploymentrate_log
2294,0.315789474,0.648026356,0.592480196,0.606897301,0.545985989,0.538450636,0.498111122,0.624930443,0.1875,0.435678807,0.395545522,0.623294858,0.31205238,0.434740397,0.662590815,0.462864099,0.570972299,0.552560647,0.470805979,0.4,0.123401839,0.420898722,0.357370903,0.467221135,0.102319999,0,0.889676113,0.419653625,0.584498228
2297,0.30214425,0.679395956,0.650193165,0.691177413,0.552482884,0.55244614,0.499937038,0.648741392,0.104525862,0.408056385,0.506768613,0.47429171,0.186301414,0.270770356,0.484213761,0.626664925,0.437505371,0.324797844,0.575457296,0.4,0.061014906,0.756577812,0.564563236,0.547945205,0.161973219,0,0.593117409,0.267081303,0.736263519
2299,0.489278752,0.600761933,0.620179012,0.669587417,0.49724918,0.494643704,0.434397109,0.54570323,0.405172414,0.191720962,0.435603068,0.528856243,0.424393386,0.355058663,0.609395951,0.426707765,0.521904367,0.494609164,0.313241788,0.4,0.161196914,0.115629447,0.42846719,0.310980999,0.02405173,0.003816794,0.920040486,0.471758972,0.479073957
2301,0.159844055,0.53842725,0.483197436,0.534290757,0.653124518,0.659676986,0.625956034,0.602886763,0.394396552,0.339446461,0.495177437,0.466946485,0.419108113,0.367140384,0.613852161,0.522910079,0.450961793,0.332884097,0.41458389,0.7,0.136694484,0.363410763,0.385410869,0.491438356,0.084909498,0.003816794,0.901821862,0.410911753,0.555993315
2302,0.409356725,0.604787047,0.606112305,0.673787992,0.604397583,0.598333312,0.565393304,0.605678337,0.456896552,0.357932403,0.439275207,0.614900315,0.472798082,0.473156595,0.712330841,0.406943013,0.517454223,0.540431267,0.472043042,0.5,0.109303098,0.224364842,0.36465533,0.445205479,0.04600924,0.003816794,0.933198381,0.490936163,0.470009486
2307,0.432748538,0.380891011,0.377122584,0.400226827,0.702317261,0.712022209,0.698237745,0.675935477,0.595905172,0.425403757,0.446551265,0.625393494,0.574269226,0.618836464,0.848471241,0.371720126,0.508663814,0.723719677,0.353307595,0.7,0.435302548,0.266673469,0.326119733,0.830479452,0,0.003816794,0.893724696,0.651409943,0.496330025
2308,0.01754386,0.503212801,0.563948368,0.622902891,0.500223671,0.505495832,0.454679959,0.591551076,0.246767241,0.455937635,0.493504416,0.549842602,0.320981389,0.404087162,0.518153626,0.607761236,0.452914117,0.26819407,0.172090907,0.7,0.078249306,0.503925662,0.326119733,1,0.118606434,0.034351145,0.865384615,0.452382611,0.68374189
2310,0.335282651,0.606112305,0.593882655,0.642691539,0.564808922,0.55989471,0.510653541,0.682079479,0.141163793,0.383287789,0.460841902,0.507869885,0.226523719,0.348645783,0.515891987,0.484887249,0.491510061,0.458221024,0.518156231,0.4,0.230988634,0.461154216,0.564563236,0.830479452,0.133905189,0.003816794,0.829959514,0.345083416,0.67100728
2311,0.22417154,0.388236767,0.348731503,0.454936154,0.400397588,0.388860435,0.317776306,0.707910215,0.346982759,0.479098248,0.457300956,0.521511018,0.33388275,0.411091027,0.612376541,0.383190319,0.495746201,0.440700809,0.692810629,0.7,0.263116599,0.662393142,0.480158612,0.709393346,0.45632559,0,0.672064777,0.402872496,0.569038647
2315,0.50877193,0.612619673,0.636854858,0.662416893,0.642171673,0.63876786,0.604171078,0.646132325,0.36637931,0.401037937,0.446551265,0.840503673,0.414619131,0.589363055,0.796826541,0.447234973,0.508663814,0.702156334,0.528382236,0.5,0.310465162,0.367483974,0.239134147,0.907534247,0.02405173,0,0.908906883,0.493446986,0.465359347
2316,0.272904483,0.480854937,0.427742032,0.487497589,0.581746432,0.59141537,0.553724738,0.643932111,0.189655172,0.41502911,0.45373912,0.542497377,0.211580198,0.343057961,0.515891987,0.539252675,0.500016922,0.389487871,0.460820357,0.7,0.042400334,0.417717491,0.391993111,0.830479452,0.390530753,0.003816794,0.866396761,0.307169469,0.581476995
2317,0.228070175,0.700047677,0.654462841,0.659486901,0.554249921,0.549976959,0.496249434,0.562831504,0.056034483,0.449227209,0.459074017,0.502623295,0.185129236,0.278051937,0.424649662,0.462864099,0.493623835,0.413746631,0.283936787,0.4,0.078249306,0.595847286,0.603189806,0.20890411,0.530982813,0.011450382,0.655870445,0.303108316,0.725844944
2322,0.393762183,0.559078971,0.568710737,0.631349558,0.456524961,0.457709816,0.409857645,0.599856312,0.316810345,0.432264739,0.522979358,0.4386149,0.298977374,0.330910526,0.600209726,0.620047526,0.418897353,0.474393531,0.260347918,0.5,0.213090729,0,0.326119733,0.709393346,0.04600924,0,0.955465587,0.300768477,0.450903055
2325,0.153996101,0.18047397,0.198541019,0.176081246,0.729175817,0.732621968,0.71780461,0.704691171,0.77262931,0.34316928,0.466114941,0.432318993,0.525311871,0.520898548,0.783387846,0.475350911,0.485219776,0.411051213,0.638476679,0.7,0.657514368,0.453132066,0.450330843,0.709393346,0.102319999,0,0.71659919,0.59456966,0.492119289
2326,0.245614035,0.408888488,0.369383223,0.458400834,0.636615482,0.638942775,0.608516878,0.691857828,0.292025862,0.667672396,0.450156018,0.644281217,0.340530824,0.454023129,0.700638275,0.546662065,0.504322649,0.64690027,0.528744688,0.7,0.263116599,0.341817819,0.385410869,0.907534247,0.084909498,0,0.903846154,0.436569199,0.59911259
2328,0.153996101,0.673668423,0.64362663,0.697540429,0.671345717,0.669656748,0.637492418,0.704691171,0.77262931,0.34316928,0.466114941,0.432318993,0.525311871,0.520898548,0.783387846,0.475350911,0.485219776,0.411051213,0.638476679,0.4,0.657514368,0.453132066,0.450330843,0.709393346,0.102319999,0,0.71659919,0.59456966,0.492119289
2330,0.128654971,0.427742032,0.439457267,0.493506171,0.727614969,0.734909838,0.717837813,0.664067264,0.340517241,0.401037937,0.476527132,0.420776495,0.284148899,0.353234799,0.587347296,0.425212434,0.472864307,0.300539084,0.601162237,0.7,0.270500012,0.676521916,0.542987564,0.765279241,0.161973219,0,0.686234818,0.3848623,0.61025488
2331,0.200779727,0,0,0,0.286701469,0.313573916,0.241272828,0.613975981,0.314655172,0.452587681,0.442924465,0.589716684,0.352710409,0.47661956,0.675255763,0.40383719,0.513040856,0.514824798,0.534542336,0.7,0.328136292,0.341817819,0.450330843,0.660958904,0.439210411,0.003816794,0.835020243,0.413993805,0.487841177
2332,0.362573099,0.559078971,0.525403988,0.566916239,0.650302168,0.656259874,0.621761643,0.652059127,0.246767241,0.432264739,0.442924465,0.750262329,0.425248287,0.559447919,0.759293438,0.309893527,0.513040856,0.632075472,0.492366302,0.4,0.374287643,0.424034179,0.391993111,0.765279241,0.198968923,0.003816794,0.851214575,0.525023145,0.470009486
2334,0.243664717,0.391818321,0.325902085,0.458400834,0.583304115,0.586521217,0.554838357,0.773072715,0.493534483,0.449227209,0.481668503,0.447009444,0.477432704,0.488684007,0.746612266,0.268202571,0.466796453,0.41509434,0.832733436,0.7,0.452536949,0.651709117,0.484827954,0.445205479,0.447913072,0,0.634615385,0.587896211,0.52029019
2335,0.356725146,0.60873875,0.552411397,0.608729945,0.572880038,0.574955079,0.534893721,0.613217916,0.21012931,0.425403757,0.467862562,0.655823715,0.291171897,0.430154578,0.670732369,0.435596564,0.483139856,0.599730458,0.412142059,0.4,0.339212575,0.394045041,0.37175053,0.907534247,0.268682062,0,0.865384615,0.352344902,0.527822414
2337,0.115009747,0.344353999,0.348731503,0.440548337,0.444414813,0.446966504,0.381381812,0.625889534,0.367456897,0.335710647,0.476527132,0.480587618,0.407567558,0.416165928,0.656589626,0.317393222,0.472864307,0.404312668,0.491308591,0.5,0.328136292,0.367483974,0.36465533,0.709393346,0.084909498,0,0.886639676,0.471002169,0.479073957
2339,0.280701754,0.61768842,0.60873875,0.622902891,0.593051968,0.594428713,0.550785992,0.544612887,0.185344828,0.379702159,0.411144982,0.470094439,0.310411136,0.32399197,0.508967401,0.458642849,0.551759404,0.382749326,0.389347683,0.4,0.061014906,0.246544356,0.349886877,0.321917808,0.066208191,0,0.925101215,0.36198785,0.402154598
2340,0.153996101,0.087855801,0.1390763,0.164502057,0.432153541,0.451106547,0.395209062,0.635699158,0.463362069,0.34316928,0.414977124,0.646379853,0.456601679,0.52523654,0.728803895,0.344459796,0.547058595,0.479784367,0.399842129,0.5,0.349785213,0.232011608,0.31771446,0.830479452,0.395843626,0.003816794,0.883603239,0.53026224,0.408031236
2342,0.257309942,0.373287456,0.305731339,0.351623726,0.613850762,0.615014155,0.582498482,0.773938978,0.784482759,0.386861446,0.431907614,0.65792235,0.575239733,0.645664682,0.859104618,0.255460967,0.526391751,0.57277628,0.416933687,0.7,0.339212575,0.246544356,0.342192007,0.907534247,0.084909498,0,0.913967611,0.448388768,0.413781485
2343,0.276803119,0.283488333,0.294895127,0.316830866,0.59920486,0.608066658,0.579414717,0.554329714,0.363146552,0.331961749,0.457300956,0.578174187,0.387077877,0.432354245,0.668436112,0.411568277,0.495746201,0.474393531,0.54998036,0.7,0.230988634,0.285099409,0.404700046,0.33360888,0.066208191,0,0.897773279,0.447182575,0.465359347
2345,0.257309942,0.215216866,0.230700527,0.176081246,0.641712939,0.652735733,0.623389954,0.773938978,0.784482759,0.386861446,0.431907614,0.65792235,0.575239733,0.645664682,0.859104618,0.255460967,0.526391751,0.57277628,0.416933687,0.7,0.339212575,0.246544356,0.342192007,0.907534247,0.084909498,0,0.913967611,0.448388768,0.413781485
2346,0.196881092,0.258698005,0.223096973,0.290434097,0.546467197,0.54665514,0.517727319,0.60982264,0.377155172,0.404552914,0.450156018,0.604407135,0.415615393,0.493515601,0.686181756,0.344459796,0.504322649,0.556603774,0.459283481,0.7,0.203597248,0.3277542,0.36465533,0.445205479,0.118606434,0,0.9048583,0.502982567,0.377264429
2347,0.210526316,0.373287456,0.395341635,0.458400834,0.586854176,0.604923448,0.586680646,0.762473036,0.484913793,0.501768282,0.446551265,0.480587618,0.466815191,0.516572194,0.745795455,0.251118818,0.508663814,0.423180593,0.464104589,0.7,0.525991076,0.656045787,0.507047502,0.389726027,0.293523627,0.003816794,0.626518219,0.414432111,0.487841177
2350,0.530214425,0.58821752,0.58821752,0.569083617,0.462963437,0.46986794,0.419912225,0.550226758,0.254310345,0.22957475,0.481668503,0.649527807,0.287311484,0.34158302,0.526979513,0.44144546,0.466796453,0.571428571,0.233990357,0.4,0.078249306,0.102418708,0.128381417,0.830479452,0,0,0.980769231,0.331227266,0.549223934
2354,0.210526316,0.321032687,0.339886231,0.351623726,0.603372421,0.611036282,0.575265013,0.762473036,0.484913793,0.501768282,0.446551265,0.480587618,0.466815191,0.516572194,0.745795455,0.251118818,0.508663814,0.423180593,0.464104589,0.7,0.525991076,0.656045787,0.507047502,0.389726027,0.293523627,0.003816794,0.626518219,0.414432111,0.487841177
2357,0.255360624,0.305731339,0.114976033,0.187121669,0.381074609,0.409043015,0.315513635,0.686804239,0.721982759,0.34316928,0.424444944,0.462749213,0.519949013,0.565999673,0.791546973,0.332026604,0.535480124,0.549865229,0.371101977,0.7,0.589231434,0.485943467,0.416842038,0.660958904,0.102319999,0,0.753036437,0.457905986,0.465359347
2358,0.257309942,0.127361065,0.150190483,0.139497235,0.494612454,0.501809805,0.451995382,0.773938978,0.784482759,0.386861446,0.431907614,0.65792235,0.575239733,0.645664682,0.859104618,0.255460967,0.526391751,0.57277628,0.416933687,0.5,0.339212575,0.246544356,0.342192007,0.907534247,0.084909498,0,0.913967611,0.448388768,0.413781485
2360,0.115009747,0.380891011,0.380891011,0.40458156,0.689814398,0.697165764,0.678816471,0.625889534,0.367456897,0.335710647,0.476527132,0.480587618,0.407567558,0.416165928,0.656589626,0.317393222,0.472864307,0.404312668,0.491308591,0.7,0.328136292,0.367483974,0.36465533,0.709393346,0.084909498,0,0.886639676,0.471002169,0.479073957
2361,0.391812865,0.198541019,0.283488333,0.187121669,0.440239474,0.420815597,0.380807624,0.565837925,0.220905172,0.285919835,0.441102669,0.73976915,0.359675401,0.489636318,0.63220343,0.349689421,0.515242971,0.663072776,0.353687356,0.7,0.149268248,0.057171918,0.215367003,0.765279241,0.198968923,0.007633588,0.958502024,0.360481082,0.293742852
2362,0.243664717,0.665788315,0.65233852,0.712149737,0.686316373,0.689770684,0.658898057,0.773072715,0.493534483,0.449227209,0.481668503,0.447009444,0.477432704,0.488684007,0.746612266,0.268202571,0.466796453,0.41509434,0.832733436,0.4,0.452536949,0.651709117,0.484827954,0.445205479,0.447913072,0,0.634615385,0.587896211,0.52029019
2365,0.243664717,0.445085611,0.35722981,0.381961948,0.45617194,0.468563822,0.398611951,0.773072715,0.493534483,0.449227209,0.481668503,0.447009444,0.477432704,0.488684007,0.746612266,0.268202571,0.466796453,0.41509434,0.832733436,0.7,0.452536949,0.651709117,0.484827954,0.445205479,0.447913072,0,0.634615385,0.587896211,0.52029019
2367,0.196881092,0.377122584,0.35722981,0.421242877,0.635549297,0.642115004,0.60612712,0.60982264,0.377155172,0.404552914,0.450156018,0.604407135,0.415615393,0.493515601,0.686181756,0.344459796,0.504322649,0.556603774,0.459283481,0.7,0.203597248,0.3277542,0.36465533,0.445205479,0.118606434,0,0.9048583,0.502982567,0.377264429
2369,0.243664717,0.433678816,0.348731503,0.400226827,0.507226885,0.50046946,0.454679959,0.773072715,0.493534483,0.449227209,0.481668503,0.447009444,0.477432704,0.488684007,0.746612266,0.268202571,0.466796453,0.41509434,0.832733436,0.7,0.452536949,0.651709117,0.484827954,0.445205479,0.447913072,0,0.634615385,0.587896211,0.52029019
2370,0.274853801,0.60873875,0.562337364,0.631349558,0.64848407,0.657180017,0.624104787,0.664753824,0.288793103,0.548787971,0.442924465,0.697796432,0.44485527,0.557894884,0.762355135,0.315530166,0.513040856,0.606469003,0.514644592,0.4,0.676023062,0.732260952,0.410838503,0.660958904,0.268682062,0.003816794,0.481781377,0.579103344,0.4834935
2371,0.389863548,0.310952774,0.223096973,0.303999292,0.554468194,0.553413944,0.520680394,0.645222534,0.528017241,0.390423211,0.416883418,0.629590766,0.493003967,0.548481395,0.776355047,0.416154287,0.544723193,0.592991914,0.456118798,0.7,0.530786256,0.476363443,0.455533854,0.660958904,0.161973219,0,0.771255061,0.460249348,0.413781485
2373,0.30994152,0.58821752,0.612619673,0.658008228,0.631316795,0.646020201,0.606823689,0.619437617,0.454741379,0.401037937,0.442924465,0.678908709,0.422912764,0.559388317,0.78199876,0.326594192,0.513040856,0.664420485,0.547446627,0.4,0.492152125,0.463763953,0.378666085,0.709393346,0.198968923,0,0.80465587,0.502982567,0.470009486
2375,0.2417154,0.45057145,0.377122584,0.417185919,0.571291397,0.580805685,0.542962842,0.56742524,0.30387931,0.408056385,0.464362319,0.530954879,0.372357997,0.433197057,0.694555979,0.298397194,0.487308083,0.559299191,0.356412656,0.7,0.396452787,0.417717491,0.309042308,0.618578767,0.37955719,0,0.831983806,0.420517103,0.435620252
2377,0.113060429,0.377122584,0.398808574,0.408857826,0.689165514,0.697034135,0.671185167,0.436612463,0.322198276,0.435678807,0.485072829,0.503672613,0.432388278,0.463322704,0.693526086,0.251118818,0.462791032,0.462264151,0.440934323,0.7,0.354896584,0.591560385,0.385410869,0.618578767,0.148329239,0,0.775303644,0.392352244,0.596252924
2380,0.191033138,0.330664453,0.339886231,0.362173299,0.609003052,0.622977746,0.597225845,0.574418542,0.33512931,0.350576295,0.430051004,0.58656873,0.364435887,0.404752615,0.630843721,0.361675085,0.528649554,0.417789757,0.427076356,0.7,0.284598752,0.272990157,0.189333043,0.765279241,0.02405173,0,0.936234818,0.390027091,0.552630047
2382,0.153996101,0.150190483,0.114976033,0.096227535,0.530956891,0.533877223,0.490070899,0.635699158,0.463362069,0.34316928,0.414977124,0.646379853,0.456601679,0.52523654,0.728803895,0.344459796,0.547058595,0.479784367,0.399842129,0.5,0.349785213,0.232011608,0.31771446,0.830479452,0.395843626,0.003816794,0.883603239,0.53026224,0.408031236
2383,0.280701754,0.519573706,0.505326759,0.502243095,0.508370593,0.52322756,0.463520244,0.515878466,0.447198276,0.508158208,0.401447372,0.870933893,0.546949717,0.694027028,0.891306781,0.184063933,0.563689489,0.725067385,0.267935779,0.7,0.416687977,0.216439952,0.202660068,0.907534247,0.04600924,0,0.918016194,0.3848623,0.408031236
2386,0.231968811,0.445085611,0.424711506,0.395790692,0.374753476,0.371067158,0.297958779,0.740165158,0.400862069,0.54263675,0.460841902,0.47429171,0.436730944,0.470613432,0.711379333,0.33561291,0.491510061,0.470350404,0.632972,0.7,0.684752805,0.616101216,0.484827954,0.518204758,0.343445382,0,0.568825911,0.549922339,0.54577387
2388,0.276803119,0.277551548,0.283488333,0.329004114,0.659557377,0.667317029,0.640311081,0.554329714,0.363146552,0.331961749,0.457300956,0.578174187,0.387077877,0.432354245,0.668436112,0.411568277,0.495746201,0.474393531,0.54998036,0.7,0.230988634,0.285099409,0.404700046,0.33360888,0.066208191,0,0.897773279,0.447182575,0.465359347
2389,0.216374269,0.335324398,0.339886231,0.444227888,0.499805177,0.513195933,0.467534433,0.547587147,0.328663793,0.43908202,0.420676784,0.534102833,0.378005006,0.436597467,0.73575522,0.438528549,0.540082075,0.518867925,0.270846061,0.5,0.297891398,0.216439952,0.202660068,0.225048924,0.02405173,0.019083969,0.9048583,0.369926838,0.342491309
2391,0.257309942,0.277551548,0.18047397,0.417185919,0.478130978,0.480493785,0.420293098,0.773938978,0.784482759,0.386861446,0.431907614,0.65792235,0.575239733,0.645664682,0.859104618,0.255460967,0.526391751,0.57277628,0.416933687,0.6,0.339212575,0.246544356,0.342192007,0.907534247,0.084909498,0,0.913967611,0.448388768,0.413781485
2393,0.191033138,0.604787047,0.559078971,0.5877477,0.574866946,0.569368643,0.514538636,0.574418542,0.33512931,0.350576295,0.430051004,0.58656873,0.364435887,0.404752615,0.630843721,0.361675085,0.528649554,0.417789757,0.427076356,0.4,0.284598752,0.272990157,0.189333043,0.765279241,0.02405173,0,0.936234818,0.390027091,0.552630047
2394,0.191033138,0.353022317,0.321032687,0.356957126,0.643570442,0.653621475,0.626825064,0.574418542,0.33512931,0.350576295,0.430051004,0.58656873,0.364435887,0.404752615,0.630843721,0.361675085,0.528649554,0.417789757,0.427076356,0.7,0.284598752,0.272990157,0.189333043,0.765279241,0.02405173,0,0.936234818,0.390027091,0.552630047
2397,0.249512671,0.523477939,0.485514881,0.566916239,0.608548067,0.631599508,0.604990994,0.580614642,0.265086207,0.517672133,0.407286319,0.491080797,0.258801326,0.333282317,0.573704861,0.468446024,0.556500651,0.34097035,0.64164772,0.7,0.078249306,0.962122542,0.128381417,0.907534247,0.066208191,0,0.158906883,0.365481111,0.693909513
2398,0.157894737,0.498921986,0.563948368,0.529241071,0.4267967,0.436114376,0.394712832,0.468574554,0.143318966,0.545716779,0.462604654,0.554039874,0.190640059,0.256497302,0.496930775,0.604374698,0.489404828,0.471698113,0.12126782,0.7,0.230988634,0.757927107,0.202660068,1,0,0,0.653846154,0.15260622,0.562595534
